ReportID,CandidateID,GroupID,Report Name,Election Cycle,Filing Due Date,Filed Date,Amended,Superseded
59766,3230,,"2017 Annual CE Filing","2016",1/15/2017,"01/02/2017",F,F
59770,3863,,"CE Report 1","2016",5/24/2016,"03/07/2016",F,F
59778,3414,,"CE Report 1","2016",5/24/2016,"03/08/2016",F,F
59780,3414,,"CE Report 2","2016",6/10/2016,"03/08/2016",F,F
59781,3414,,"CE Report 3","2016",10/18/2016,"03/08/2016",F,T
59782,3414,,"CE Report 4","2016",11/4/2016,"03/08/2016",F,T
59783,3414,,"CE Report 5","2016",1/15/2017,"03/08/2016",F,T
59784,3414,,"2017 Annual CE Filing","2016",1/15/2017,"12/01/2016",F,F
59787,5336,,"2016 Annual CE Filing (Amended)","2015",1/15/2016,"03/08/2016",T,F
59801,5548,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/09/2016",F,F
59804,3970,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/09/2016",F,F
59805,1209,,"2016 Annual CE Filing","2015",1/15/2016,"03/10/2016",F,F
59807,1210,,"2016 Annual CE Filing","2015",1/15/2016,"03/10/2016",F,F
59809,,1205,"2016 Annual CE Filing (Amended)","2015",1/15/2016,"03/10/2016",T,F
59818,5381,,"CE Report 1","2016",5/24/2016,"03/11/2016",F,T
59821,7957,,"CE Report 1","2016",5/24/2016,"05/19/2016",F,F
59822,5322,,"2017 Annual CE Filing","2016",1/15/2017,"03/11/2016",F,T
59824,5322,,"2017 Annual CE Filing (Amended)","2016",1/15/2017,"03/11/2016",T,F
59825,7958,,"CE Report 1","2016",5/24/2016,"03/11/2016",F,F
59828,7958,,"CE Report 2","2016",6/10/2016,"03/11/2016",F,F
59829,7958,,"CE Report 3","2016",10/18/2016,"03/11/2016",F,F
59830,7958,,"CE Report 4","2016",11/4/2016,"03/11/2016",F,F
59831,7958,,"CE Report 5","2016",1/15/2017,"03/11/2016",F,F
59842,3253,,"2016 Annual CE Filing","2015",1/15/2016,"03/14/2016",F,F
59843,,1174,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
59844,,1015,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
59845,5261,,"CE Report 1","2016",5/24/2016,"03/14/2016",F,F
59848,6657,,"CE Report 1","2016",5/24/2016,"03/14/2016",F,F
59850,5644,,"CE Report 1","2016",5/24/2016,"03/14/2016",F,F
59854,7963,,"CE Report 1","2016",5/24/2016,"03/14/2016",F,F
59855,7963,,"CE Report 2","2016",6/10/2016,"03/14/2016",F,F
59856,7963,,"CE Report 3","2016",10/18/2016,"03/14/2016",F,F
59857,7963,,"CE Report 4","2016",11/4/2016,"03/14/2016",F,F
59858,7963,,"CE Report 5","2016",1/15/2017,"03/14/2016",F,F
59861,6317,,"2017 Annual CE Filing (Amended)","2016",1/15/2017,"01/17/2017",T,F
59862,6317,,"CE Report 5 (Amended)","2016",1/15/2017,"01/17/2017",T,F
59863,6317,,"2016 Annual CE Filing (Amended)","2015",1/15/2016,"03/14/2016",T,F
59866,7966,,"CE Report 1","2016",5/24/2016,"03/14/2016",F,F
59867,7966,,"CE Report 2","2016",6/10/2016,"03/14/2016",F,F
59868,7966,,"CE Report 3","2016",10/18/2016,"03/14/2016",F,F
59869,7966,,"CE Report 4","2016",11/4/2016,"03/14/2016",F,F
59870,7966,,"CE Report 5","2016",1/15/2017,"03/14/2016",F,F
59872,7966,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/14/2016",F,F
59873,6934,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
59880,5300,,"CE Report 1","2016",5/24/2016,"03/15/2016",F,F
59881,5300,,"CE Report 2","2016",6/10/2016,"03/15/2016",F,F
59882,5300,,"CE Report 3","2016",10/18/2016,"03/15/2016",F,F
59883,5300,,"CE Report 4","2016",11/4/2016,"03/15/2016",F,F
59884,5300,,"CE Report 5","2016",1/15/2017,"03/15/2016",F,F
59885,5300,,"2017 Annual CE Filing","2016",1/15/2017,"03/15/2016",F,F
59886,5300,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/15/2016",F,F
59905,7975,,"CE Report 1","2016",5/24/2016,"06/02/2016",F,F
59923,7981,,"CE Report 1","2016",5/24/2016,"03/17/2016",F,T
59924,7981,,"CE Report 1 (Amended)","2016",5/24/2016,"03/17/2016",T,T
59935,7983,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
59936,6755,,"CE Report 1","2016",5/24/2016,"03/18/2016",F,F
59938,6755,,"CE Report 2","2016",6/10/2016,"03/18/2016",F,F
59939,6755,,"CE Report 3","2016",10/18/2016,"03/18/2016",F,F
59940,6755,,"CE Report 4","2016",11/4/2016,"03/18/2016",F,F
59941,6755,,"CE Report 5","2016",1/15/2017,"03/18/2016",F,F
59945,,1591,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
59946,,1591,"CE Report 2","2016",6/10/2016,"06/13/2016",F,F
59947,,1591,"CE Report 3","2016",10/18/2016,"10/18/2016",F,F
59948,,1591,"CE Report 4","2016",11/4/2016,"11/04/2016",F,F
59949,,1591,"CE Report 5","2016",1/15/2017,"01/12/2017",F,F
59952,6780,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
59953,6181,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/18/2016",F,F
59958,499,,"CE Report 1","2016",5/24/2016,"04/27/2016",F,F
59960,3128,,"CE Report 1","2016",5/24/2016,"03/19/2016",F,T
59961,5344,,"CE Report 1","2016",5/24/2016,"03/19/2016",F,T
59962,5344,,"CE Report 1 (Amended)","2016",5/24/2016,"03/19/2016",T,T
59963,7990,,"CE Report 1","2016",5/24/2016,"03/21/2016",F,F
59964,5309,,"CE Report 1","2016",5/24/2016,"05/21/2016",F,F
59976,7996,,"CE Report 1","2016",5/24/2016,"03/20/2016",F,F
59987,8002,,"CE Report 1","2016",5/24/2016,"03/20/2016",F,F
59988,8003,,"CE Report 1","2016",5/24/2016,"05/19/2016",F,F
59990,8004,,"CE Report 1 (Amended)","2016",5/24/2016,"03/20/2016",T,F
59991,8004,,"CE Report 2","2016",6/10/2016,"05/23/2016",F,F
60004,5416,,"CE Report 1","2016",5/24/2016,"03/21/2016",F,F
60006,5416,,"CE Report 2","2016",6/10/2016,"03/21/2016",F,F
60007,5416,,"CE Report 3","2016",10/18/2016,"03/21/2016",F,F
60008,5416,,"CE Report 4","2016",11/4/2016,"03/21/2016",F,F
60010,,781,"CE Report 1","2016",5/24/2016,"05/20/2016",F,F
60012,8011,,"CE Report 1","2016",5/24/2016,"03/21/2016",F,F
60014,8012,,"CE Report 1","2016",5/24/2016,"05/19/2016",F,F
60021,8015,,"CE Report 1","2016",5/24/2016,"03/21/2016",F,F
60023,8015,,"CE Report 2","2016",6/10/2016,"03/21/2016",F,F
60024,8015,,"CE Report 3","2016",10/18/2016,"03/21/2016",F,F
60025,8015,,"CE Report 4","2016",11/4/2016,"03/21/2016",F,F
60026,8015,,"CE Report 5","2016",1/15/2017,"03/21/2016",F,F
60027,8015,,"2017 Annual CE Filing","2016",1/15/2017,"03/21/2016",F,F
60029,8015,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/21/2016",F,F
60044,5599,,"CE Report 1","2016",5/24/2016,"03/21/2016",F,F
60045,5599,,"CE Report 2","2016",6/10/2016,"03/21/2016",F,F
60046,5599,,"CE Report 3","2016",10/18/2016,"03/21/2016",F,F
60047,5599,,"CE Report 4","2016",11/4/2016,"03/21/2016",F,F
60048,5599,,"CE Report 5","2016",1/15/2017,"03/21/2016",F,F
60058,1932,,"CE Report 1","2016",5/24/2016,"03/22/2016",F,F
60059,1932,,"CE Report 2","2016",6/10/2016,"05/16/2016",F,F
60067,6237,,"CE Report 1","2016",5/24/2016,"03/22/2016",F,T
60068,,2544,"2016 Glennen Recall CE Report 1","2016",4/20/2016,"03/22/2016",F,F
60074,8035,,"CE Report 1","2016",5/24/2016,"03/22/2016",F,F
60085,6486,,"CE Report 1","2016",5/24/2016,"03/23/2016",F,F
60086,6486,,"CE Report 2","2016",6/10/2016,"03/23/2016",F,F
60087,6486,,"CE Report 3","2016",10/18/2016,"03/23/2016",F,F
60088,6486,,"CE Report 4","2016",11/4/2016,"03/23/2016",F,F
60089,6486,,"CE Report 5","2016",1/15/2017,"03/23/2016",F,F
60090,6486,,"2017 Annual CE Filing","2016",1/15/2017,"03/23/2016",F,F
60091,6486,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/23/2016",F,F
60092,6486,,"2016 Glennen Recall CE Report 1","2016",4/20/2016,"03/23/2016",F,F
60093,5550,,"2017 Annual CE Filing","2016",1/15/2017,"03/23/2016",F,F
60094,5550,,"CE Report 1","2016",5/24/2016,"03/23/2016",F,F
60095,5550,,"CE Report 2","2016",6/10/2016,"03/23/2016",F,F
60096,5550,,"CE Report 3","2016",10/18/2016,"03/23/2016",F,F
60097,5550,,"CE Report 4","2016",11/4/2016,"03/23/2016",F,F
60099,5550,,"CE Report 5","2016",1/15/2017,"03/23/2016",F,F
60100,5954,,"CE Report 1","2016",5/24/2016,"03/23/2016",F,F
60101,5954,,"CE Report 2","2016",6/10/2016,"03/23/2016",F,F
60102,5954,,"CE Report 3","2016",10/18/2016,"03/23/2016",F,F
60103,5954,,"CE Report 4","2016",11/4/2016,"03/23/2016",F,F
60104,5954,,"CE Report 5","2016",1/15/2017,"03/23/2016",F,F
60106,5954,,"2017 Annual CE Filing","2016",1/15/2017,"03/23/2016",F,F
60123,1900,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60138,8059,,"CE Report 1","2016",5/24/2016,"03/23/2016",F,F
60142,77,,"CE Report 1","2016",5/24/2016,"03/23/2016",F,F
60156,8063,,"CE Report 1","2016",5/24/2016,"03/24/2016",F,T
60157,6775,,"CE Report 2","2016",6/10/2016,"03/24/2016",F,F
60166,8066,,"CE Report 1","2016",5/24/2016,"03/24/2016",F,F
60170,8066,,"CE Report 2","2016",6/10/2016,"03/24/2016",F,F
60171,8066,,"CE Report 3","2016",10/18/2016,"03/24/2016",F,F
60172,8066,,"CE Report 4","2016",11/4/2016,"03/24/2016",F,F
60173,8066,,"CE Report 5","2016",1/15/2017,"03/24/2016",F,F
60174,8066,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"01/07/2017",F,F
60183,8070,,"CE Report 4","2015",5/29/2015,"01/31/2017",F,F
60191,8074,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60198,8076,,"CE Report 1","2016",5/24/2016,"03/24/2016",F,F
60199,4862,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60251,5511,,"CE Report 1","2016",5/24/2016,"03/26/2016",F,F
60272,1760,,"CE Report 1","2016",5/24/2016,"05/22/2016",F,F
60288,,2188,"CE Report 1","2016",5/24/2016,"03/27/2016",F,F
60344,5294,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60345,5294,,"CE Report 2","2016",6/10/2016,"03/28/2016",F,F
60346,5294,,"CE Report 3","2016",10/18/2016,"03/28/2016",F,F
60347,5294,,"CE Report 4","2016",11/4/2016,"03/28/2016",F,F
60348,5294,,"CE Report 5","2016",1/15/2017,"03/28/2016",F,F
60349,5294,,"2017 Annual CE Filing","2016",1/15/2017,"03/28/2016",F,F
60370,5672,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60372,3284,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60374,3284,,"CE Report 2","2016",6/10/2016,"03/28/2016",F,F
60376,3284,,"CE Report 3","2016",10/18/2016,"03/28/2016",F,F
60377,3284,,"CE Report 4","2016",11/4/2016,"03/28/2016",F,F
60378,3284,,"CE Report 5","2016",1/15/2017,"03/28/2016",F,F
60379,3284,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"01/17/2017",F,F
60385,8141,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,T
60410,5968,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60427,8154,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60430,442,,"CE Report 1","2016",5/24/2016,"05/22/2016",F,F
60462,8167,,"CE Report 1","2016",5/24/2016,"03/28/2016",F,F
60463,8167,,"CE Report 2","2016",6/10/2016,"03/28/2016",F,F
60464,8167,,"CE Report 3","2016",10/18/2016,"03/28/2016",F,F
60465,8167,,"CE Report 4","2016",11/4/2016,"03/28/2016",F,F
60466,8167,,"CE Report 5","2016",1/15/2017,"03/28/2016",F,F
60468,8167,,"2017 Annual CE Filing","2016",1/15/2017,"03/28/2016",F,F
60489,6146,,"CE Report 1","2016",5/24/2016,"03/29/2016",F,F
60490,,3551,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"03/29/2016",F,F
60506,8178,,"CE Report 1","2016",5/24/2016,"03/30/2016",F,F
60508,8178,,"CE Report 2","2016",6/10/2016,"03/30/2016",F,F
60509,8178,,"CE Report 3","2016",10/18/2016,"03/30/2016",F,F
60510,8178,,"CE Report 4","2016",11/4/2016,"03/30/2016",F,F
60511,8178,,"CE Report 5","2016",1/15/2017,"03/30/2016",F,F
60512,8178,,"2017 Annual CE Filing","2016",1/15/2017,"03/30/2016",F,F
60522,8177,,"CE Report 1 (Amended)","2016",5/24/2016,"03/30/2016",T,F
60523,8177,,"CE Report 2","2016",6/10/2016,"03/30/2016",F,F
60524,8177,,"CE Report 3","2016",10/18/2016,"03/30/2016",F,F
60525,8177,,"CE Report 4","2016",11/4/2016,"03/31/2016",F,F
60526,8177,,"CE Report 5","2016",1/15/2017,"03/31/2016",F,F
60532,4850,,"CE Report 1","2016",5/24/2016,"03/31/2016",F,F
60535,8086,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60542,5240,,"CE Report 1","2016",5/24/2016,"04/02/2016",F,F
60550,8187,,"CE Report 1","2016",5/24/2016,"04/04/2016",F,F
60555,5226,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60556,8137,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60557,175,,"CE Report 1","2016",5/24/2016,"04/06/2016",F,F
60560,4418,,"2016 Carlyle Recall CE Report 1","2016",4/6/2016,"04/06/2016",F,T
60561,4418,,"2016 Carlyle Recall CE Report 1 (Amended)","2016",4/6/2016,"04/06/2016",T,F
60563,6704,,"CE Report 1","2016",5/24/2016,"05/15/2016",F,T
60565,8030,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60566,,2393,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60575,5548,,"2016 Glennen Recall CE Report 1","2016",4/20/2016,"04/09/2016",F,F
60576,3970,,"2016 Glennen Recall CE Report 1","2016",4/20/2016,"04/09/2016",F,F
60582,5261,,"CE Report 2","2016",6/10/2016,"04/11/2016",F,F
60583,5261,,"CE Report 3","2016",10/18/2016,"04/11/2016",F,F
60584,5261,,"CE Report 4","2016",11/4/2016,"04/11/2016",F,F
60585,5261,,"CE Report 5","2016",1/15/2017,"04/11/2016",F,F
60586,5744,,"CE Report 1","2016",5/24/2016,"04/11/2016",F,F
60587,5744,,"CE Report 2","2016",6/10/2016,"04/11/2016",F,F
60588,6833,,"CE Report 1","2016",5/24/2016,"04/11/2016",F,F
60590,5747,,"CE Report 1","2016",5/24/2016,"04/11/2016",F,F
60591,5747,,"CE Report 2","2016",6/10/2016,"04/11/2016",F,F
60592,5747,,"CE Report 3","2016",10/18/2016,"04/11/2016",F,F
60593,5744,,"CE Report 3","2016",10/18/2016,"04/11/2016",F,F
60594,5747,,"CE Report 4","2016",11/4/2016,"04/11/2016",F,F
60595,5744,,"CE Report 4","2016",11/4/2016,"04/11/2016",F,F
60596,5747,,"CE Report 5","2016",1/15/2017,"04/11/2016",F,F
60597,5744,,"CE Report 5","2016",1/15/2017,"04/11/2016",F,F
60598,5747,,"2017 Annual CE Filing","2016",1/15/2017,"12/02/2016",F,F
60599,5744,,"2017 Annual CE Filing","2016",1/15/2017,"12/02/2016",F,F
60600,6263,,"CE Report 1","2016",5/24/2016,"04/12/2016",F,F
60603,,1340,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60604,4200,,"2016 Annual CE Filing","2015",1/15/2016,"04/13/2016",F,F
60606,8192,,"CE Report 1","2016",5/24/2016,"05/20/2016",F,T
60610,,808,"CE Report 1","2016",5/24/2016,"05/20/2016",F,F
60612,8195,,"CE Report 1","2016",5/24/2016,"04/15/2016",F,F
60614,6802,,"CE Report 1","2016",5/24/2016,"04/15/2016",F,F
60615,8196,,"CE Report 1","2016",5/24/2016,"05/18/2016",F,F
60616,6894,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60618,6449,,"2016 Annual CE Filing","2015",1/15/2016,"04/16/2016",F,F
60619,,1209,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60620,8198,,"CE Report 1 (Amended)","2016",5/24/2016,"05/24/2016",T,F
60626,7947,,"CE Report 1","2016",5/24/2016,"05/19/2016",F,F
60627,8199,,"CE Report 1","2016",5/24/2016,"04/18/2016",F,F
60628,8199,,"CE Report 2","2016",6/10/2016,"04/18/2016",F,F
60629,8199,,"CE Report 3","2016",10/18/2016,"04/18/2016",F,F
60630,8199,,"CE Report 4","2016",11/4/2016,"04/18/2016",F,F
60631,8199,,"CE Report 5","2016",1/15/2017,"04/18/2016",F,F
60632,8199,,"2017 Annual CE Filing","2016",1/15/2017,"04/18/2016",F,F
60637,5362,,"CE Report 1","2016",5/24/2016,"04/19/2016",F,F
60638,5362,,"CE Report 2","2016",6/10/2016,"04/19/2016",F,F
60639,5362,,"CE Report 3","2016",10/18/2016,"04/19/2016",F,F
60640,5362,,"CE Report 4","2016",11/4/2016,"04/19/2016",F,F
60641,5362,,"CE Report 5","2016",1/15/2017,"04/19/2016",F,F
60644,6310,,"CE Report 1","2016",5/24/2016,"04/19/2016",F,F
60645,7992,,"CE Report 1","2016",5/24/2016,"05/21/2016",F,F
60646,1663,,"CE Report 1","2016",5/24/2016,"04/21/2016",F,F
60647,3562,,"CE Report 1","2016",5/24/2016,"04/22/2016",F,F
60659,8211,,"CE Report 1","2016",5/24/2016,"05/25/2016",F,F
60678,2557,,"2017 Annual CE Filing","2016",1/15/2017,"04/22/2016",F,F
60688,,610,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60692,8085,,"CE Report 1","2016",5/24/2016,"04/24/2016",F,F
60696,8219,,"CE Report 1 (Amended)","2016",5/24/2016,"05/19/2016",T,F
60697,,2458,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60698,6150,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60703,,788,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60705,8154,,"CE Report 2","2016",6/10/2016,"04/25/2016",F,F
60706,8154,,"CE Report 3","2016",10/18/2016,"04/25/2016",F,F
60707,8154,,"CE Report 4","2016",11/4/2016,"04/25/2016",F,F
60708,8154,,"CE Report 5","2016",1/15/2017,"04/25/2016",F,F
60713,,2495,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60714,8010,,"CE Report 2","2016",6/10/2016,"04/26/2016",F,F
60715,,2487,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60720,499,,"CE Report 2","2016",6/10/2016,"06/11/2016",F,F
60721,,1756,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60727,3473,,"CE Report 1","2016",5/24/2016,"04/28/2016",F,T
60731,8228,,"CE Report 1 (Amended)","2016",5/24/2016,"04/28/2016",T,F
60734,5694,,"CE Report 1","2016",5/24/2016,"04/29/2016",F,T
60735,4936,,"CE Report 1","2016",5/24/2016,"05/25/2016",F,T
60736,8050,,"CE Report 1","2016",5/24/2016,"05/22/2016",F,T
60737,8019,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60738,5257,,"CE Report 1","2016",5/24/2016,"05/01/2016",F,F
60740,8230,,"CE Report 1","2016",5/24/2016,"05/01/2016",F,F
60743,1202,,"2017 Annual CE Filing","2016",1/15/2017,"01/12/2017",F,F
60744,8232,,"CE Report 1","2016",5/24/2016,"05/02/2016",F,F
60746,8232,,"CE Report 2","2016",6/10/2016,"05/02/2016",F,F
60747,8232,,"CE Report 3","2016",10/18/2016,"05/02/2016",F,F
60748,8232,,"CE Report 4","2016",11/4/2016,"05/02/2016",F,F
60749,8232,,"CE Report 5","2016",1/15/2017,"05/02/2016",F,F
60750,8232,,"2017 Annual CE Filing","2016",1/15/2017,"05/02/2016",F,F
60751,,1680,"CE Report 1","2016",5/24/2016,"05/18/2016",F,F
60752,,2395,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60753,,2207,"CE Report 1","2016",5/24/2016,"05/17/2016",F,F
60754,,1676,"CE Report 1","2016",5/24/2016,"05/17/2016",F,F
60755,,601,"CE Report 1","2016",5/24/2016,"05/17/2016",F,F
60756,6903,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60757,5275,,"CE Report 1","2016",5/24/2016,"05/04/2016",F,F
60758,5275,,"CE Report 2","2016",6/10/2016,"05/04/2016",F,F
60759,5275,,"CE Report 3","2016",10/18/2016,"05/04/2016",F,F
60760,5275,,"CE Report 4","2016",11/4/2016,"05/04/2016",F,F
60761,5275,,"CE Report 5","2016",1/15/2017,"05/04/2016",F,F
60762,,2456,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60765,6839,,"CE Report 1","2016",5/24/2016,"05/04/2016",F,F
60766,8023,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,T
60768,,1931,"CE Report 1","2016",5/24/2016,"05/07/2016",F,T
60769,,2400,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60770,370,,"CE Report 1","2016",5/24/2016,"05/16/2016",F,F
60771,,2498,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60772,7967,,"CE Report 1","2016",5/24/2016,"05/06/2016",F,F
60773,7994,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60775,,1226,"CE Report 1","2016",5/24/2016,"05/07/2016",F,F
60776,6849,,"CE Report 1","2016",5/24/2016,"05/21/2016",F,F
60779,8033,,"CE Report 1","2016",5/24/2016,"05/09/2016",F,F
60782,8112,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60783,7998,,"CE Report 1","2016",5/24/2016,"05/09/2016",F,F
60784,6745,,"CE Report 1","2016",5/24/2016,"05/17/2016",F,F
60785,6099,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60786,5382,,"CE Report 1","2016",5/24/2016,"05/18/2016",F,F
60788,5584,,"CE Report 1","2016",5/24/2016,"05/09/2016",F,F
60792,8228,,"CE Report 3 (Amended, Legal Defense Fund)","2016",10/18/2016,"05/09/2016",T,F
60793,8228,,"CE Report 4","2016",11/4/2016,"05/09/2016",F,F
60794,8228,,"CE Report 5","2016",1/15/2017,"05/09/2016",F,F
60795,5584,,"CE Report 2","2016",6/10/2016,"05/09/2016",F,F
60796,8033,,"CE Report 2","2016",6/10/2016,"05/09/2016",F,F
60797,8033,,"CE Report 3","2016",10/18/2016,"05/09/2016",F,F
60798,8033,,"CE Report 4","2016",11/4/2016,"05/09/2016",F,F
60799,5333,,"CE Report 1","2016",5/24/2016,"05/20/2016",F,F
60800,8237,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60801,,2368,"2017 Annual CE Filing","2016",1/15/2017,"05/09/2016",F,T
60802,6599,,"CE Report 1","2016",5/24/2016,"05/09/2016",F,F
60803,,2368,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60804,,2368,"CE Report 2","2016",6/10/2016,"06/10/2016",F,F
60805,,2368,"CE Report 2","2014",6/6/2014,"05/09/2016",F,F
60806,,2368,"2016 Annual CE Filing","2015",1/15/2016,"05/09/2016",F,F
60807,5231,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60808,5584,,"CE Report 3","2016",10/18/2016,"05/09/2016",F,F
60809,5584,,"CE Report 4","2016",11/4/2016,"05/09/2016",F,F
60810,5584,,"CE Report 5","2016",1/15/2017,"05/09/2016",F,F
60812,,764,"CE Report 1","2016",5/24/2016,"05/21/2016",F,F
60813,3291,,"CE Report 1","2016",5/24/2016,"05/09/2016",F,F
60814,5204,,"CE Report 1","2016",5/24/2016,"05/10/2016",F,F
60815,5381,,"CE Report 2","2016",6/10/2016,"05/10/2016",F,F
60816,2041,,"CE Report 1","2016",5/24/2016,"05/10/2016",F,F
60818,,1656,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60819,6824,,"CE Report 1","2016",5/24/2016,"05/21/2016",F,T
60820,8234,,"CE Report 1","2016",5/24/2016,"05/10/2016",F,F
60821,8240,,"CE Report 1","2016",5/24/2016,"05/10/2016",F,F
60823,7964,,"CE Report 1","2016",5/24/2016,"05/10/2016",F,F
60824,4138,,"CE Report 1 (Amended)","2016",5/24/2016,"05/10/2016",T,T
60825,8186,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,T
60827,8238,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60828,6498,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60831,4138,,"CE Report 1 (Amended)","2016",5/24/2016,"05/11/2016",T,F
60832,4138,,"CE Report 2","2016",6/10/2016,"05/11/2016",F,F
60833,4138,,"CE Report 3","2016",10/18/2016,"05/11/2016",F,F
60834,,2513,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60835,8109,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60837,4138,,"CE Report 4","2016",11/4/2016,"05/11/2016",F,F
60838,4138,,"CE Report 5","2016",1/15/2017,"05/11/2016",F,F
60839,7997,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60840,8242,,"CE Report 1","2016",5/24/2016,"05/22/2016",F,F
60841,7973,,"CE Report 1","2016",5/24/2016,"05/17/2016",F,F
60842,7955,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60843,5181,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60844,6758,,"CE Report 1","2016",5/24/2016,"05/11/2016",F,F
60845,8092,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60846,6016,,"CE Report 1","2016",5/24/2016,"05/23/2016",F,F
60849,8244,,"CE Report 1","2016",5/24/2016,"05/12/2016",F,F
60850,8244,,"CE Report 2","2016",6/10/2016,"05/12/2016",F,F
60851,8244,,"CE Report 3","2016",10/18/2016,"05/12/2016",F,F
60852,8244,,"CE Report 4","2016",11/4/2016,"05/12/2016",F,F
60853,8244,,"CE Report 5","2016",1/15/2017,"05/12/2016",F,F
60854,8246,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,F
60856,5228,,"CE Report 1","2016",5/24/2016,"05/24/2016",F,T
60857,7956,,"CE Report 1","2016",5/24/2016,"05/12/2016",F,F
60858,7956,,"CE Report 2","2016",6/10/2016,"05/12/2016",F,F
60859,7956,,"CE Report 3","2016",10/18/2016,"05/12/2016",F,F
60860,7956,,"CE Report 4","2016",11/4/2016,"05/12/2016",F,F
60861,7956,,"CE Report 5","2016",1/15/2017,"05/12/2016",F,F
60862,922,,"CE Report 1","2016",5/24/2016,"05/18/2016",F,F
60864,,2368,"CE Report 4","2014",10/31/2014,"05/12/2016",F,F
60865,,2368,"CE Report 5","2014",1/15/2015,"05/12/2016",F,F
60866,,2368,"2015 Annual CE Filing","2014",1/15/2015,"05/12/2016",F,F
60867,,2368,"CE Report 1","2015",3/17/2015,"05/12/2016",F,F
60868,,2368,"CE Report 2","2015",4/3/2015,"05/12/2016",F,F
60869,,2368,"CE Report 3","2015",5/12/2015,"05/12/2016",F,F
60870,,2368,"CE Report 4","2015",5/29/2015,"05/12/2016",F,F
60871,,2368,"CE Report 5","2015",1/15/2016,"05/12/2016",F,F
